Order Id,Company Id,Company Name,Date,Order Value,Converted
LPHLCUVPIZ2W1SNV,3URR9F88O2NF40PJ,Impenetrable Rebecca,10-02-2014,7795,0
XWHC0GE3ZZJKHMUQ,3URR9F88O2NF40PJ,Impenetrable Rebecca,27-10-2015,9798,0
9XE8HX0KAJENRN56,3URR9F88O2NF40PJ,Impenetrable Rebecca,01-03-2017,898,0
JAEYXCM90WVOQ4FW,3URR9F88O2NF40PJ,Impenetrable Rebecca,11-07-2017,4943,0
712FZOW513JD374Q,3URR9F88O2NF40PJ,Impenetrable Rebecca,13-02-2017,3696,0
396D0ZPC7VAGXSQI,3URR9F88O2NF40PJ,Impenetrable Rebecca,21-02-2016,6203,0
RWXMPGG3IO617WB0,3URR9F88O2NF40PJ,Impenetrable Rebecca,11-11-2014,6062,0
ZVGFVTF84UNFMXS2,3URR9F88O2NF40PJ,Impenetrable Rebecca,01-02-2018,1281,0
LURNDZ56QH7FEW6P,3URR9F88O2NF40PJ,Impenetrable Rebecca,11-11-2014,114,0
Q6RQG6Q3RJSAZJLF,3URR9F88O2NF40PJ,Impenetrable Rebecca,16-02-2014,1179,0
0M82ZDX9PQH5GEA6,3URR9F88O2NF40PJ,Impenetrable Rebecca,16-01-2015,1233,1
UYKVGMUWZJLFGMHD,3URR9F88O2NF40PJ,Impenetrable Rebecca,14-11-2014,6119,0
XXJKQX2CLF725TVO,3URR9F88O2NF40PJ,Impenetrable Rebecca,09-01-2018,8877,0
KTXPDE0HDAAUTO43,3URR9F88O2NF40PJ,Impenetrable Rebecca,04-11-2018,1673,0
S54H6HBIJQ55G12Q,3URR9F88O2NF40PJ,Impenetrable Rebecca,24-12-2016,512,0
2IWPHMLQPKZH6QIT,3URR9F88O2NF40PJ,Impenetrable Rebecca,26-06-2018,7508,0
NIZIOGMKWSFE1IO3,3URR9F88O2NF40PJ,Impenetrable Rebecca,26-08-2015,5376,0
A1I0XYSRX9I5RBVA,3URR9F88O2NF40PJ,Impenetrable Rebecca,23-12-2015,9659,0
Q2PT2ET09LU2Z9XP,3URR9F88O2NF40PJ,Impenetrable Rebecca,28-10-2017,4541,0
HVWSZNXDMICDX683,3URR9F88O2NF40PJ,Impenetrable Rebecca,10-06-2017,3509,1
9X5Q5Y2ZJIVUT7E6,3URR9F88O2NF40PJ,Impenetrable Rebecca,03-10-2017,8608,0
IFPZWQAWDZ2SEVTT,3URR9F88O2NF40PJ,Impenetrable Rebecca,24-07-2018,9260,0
0UASB0IP52AROI1H,3URR9F88O2NF40PJ,Impenetrable Rebecca,04-09-2014,1540,0
VJMGQAFW1TKZHG5G,3URR9F88O2NF40PJ,Impenetrable Rebecca,30-11-2014,8940,0
XCETPRFOC9NPMJI1,3URR9F88O2NF40PJ,Impenetrable Rebecca,24-10-2014,7362,0
YR1XV3KGAAWJ9JTP,3URR9F88O2NF40PJ,Impenetrable Rebecca,23-10-2015,6302,0
16IGBL4QPHFJDHU8,3URR9F88O2NF40PJ,Impenetrable Rebecca,23-05-2018,5426,0
8WKSQLMT4UZ49NT1,3URR9F88O2NF40PJ,Impenetrable Rebecca,09-10-2015,1349,0
OHDRXO2KV5WGPJJ2,3URR9F88O2NF40PJ,Impenetrable Rebecca,26-07-2017,4555,1
HXQ1PO2GGWA7I0T4,7H02YGIA6NZ08PF7,Nameless Pretext,22-01-2017,6316,1
G3IRL47VGIHRJ9H9,7H02YGIA6NZ08PF7,Nameless Pretext,09-08-2016,1354,1
IQBM3RVXKBR3X3ES,7H02YGIA6NZ08PF7,Nameless Pretext,02-02-2017,7583,0
1VAG6NDRDBOXON42,7H02YGIA6NZ08PF7,Nameless Pretext,01-10-2015,9873,1
NNVX3N16O3B01W45,7H02YGIA6NZ08PF7,Nameless Pretext,08-09-2016,770,0
D99ML3RE1VA2W018,7H02YGIA6NZ08PF7,Nameless Pretext,13-11-2014,2823,0
SDAJUTGGVL1Y8VJZ,7H02YGIA6NZ08PF7,Nameless Pretext,14-03-2014,4490,0
VJZ86V0RKJNRRNJX,7H02YGIA6NZ08PF7,Nameless Pretext,19-01-2015,398,0
BBFESTW0C5NQTRJ4,7H02YGIA6NZ08PF7,Nameless Pretext,01-02-2018,159,0
NNKL600OHM11ZYP0,7H02YGIA6NZ08PF7,Nameless Pretext,26-01-2018,1563,0
LAIVPL5UW7JP6Q1H,7H02YGIA6NZ08PF7,Nameless Pretext,03-05-2017,2994,0
1YWB7GW5IHA5JNHI,7H02YGIA6NZ08PF7,Nameless Pretext,11-01-2018,3189,0
YEW4TRSD683QQYDX,7H02YGIA6NZ08PF7,Nameless Pretext,01-02-2016,5568,0
H1PKJP5CY4JWGHPB,7H02YGIA6NZ08PF7,Nameless Pretext,05-11-2018,976,0
6C7ZGT1STFV39P8L,7H02YGIA6NZ08PF7,Nameless Pretext,15-12-2017,8050,0
DJYBJA0KPXKTMK2K,7H02YGIA6NZ08PF7,Nameless Pretext,26-11-2018,1353,0
9HPCLQEVPG086WCM,7H02YGIA6NZ08PF7,Nameless Pretext,16-01-2018,1522,0
V3PVH1EHK71KMFIK,7H02YGIA6NZ08PF7,Nameless Pretext,01-03-2016,641,0
HD01B1GBILSXVWXD,7H02YGIA6NZ08PF7,Nameless Pretext,14-05-2015,3927,0
6NXGT9YQ6F68XT4N,7H02YGIA6NZ08PF7,Nameless Pretext,29-12-2018,9247,0
O55U6Z49TMRG28NH,7H02YGIA6NZ08PF7,Nameless Pretext,21-08-2016,2545,0
D7HYEPU08UTFM0Y3,7H02YGIA6NZ08PF7,Nameless Pretext,14-01-2017,5623,1
9DGQKE7EYVIUYHSB,7H02YGIA6NZ08PF7,Nameless Pretext,19-08-2016,7130,0
SBYNW53GSP6VAAHJ,7H02YGIA6NZ08PF7,Nameless Pretext,30-06-2014,5317,0
E71TXYSOS5GT44O3,7H02YGIA6NZ08PF7,Nameless Pretext,27-03-2015,9223,0
TZDDC68FWOO1G9UB,7H02YGIA6NZ08PF7,Nameless Pretext,10-01-2018,3245,0
JBSG5FAIDD25FH3K,7H02YGIA6NZ08PF7,Nameless Pretext,28-09-2015,7167,1
Z6AKQFTV9872JRQ3,IGO63QQR2Z8141XO,6-Year Rolette,05-12-2015,3517,0
QB343ESUWBLL5JG0,IGO63QQR2Z8141XO,6-Year Rolette,15-02-2016,4220,0
REHX8628CX3JOLFK,IGO63QQR2Z8141XO,6-Year Rolette,31-07-2015,6832,0
81SMRU53G5AQKLOW,IGO63QQR2Z8141XO,6-Year Rolette,05-07-2016,4749,0
DEP088MYUDLBW4HD,IGO63QQR2Z8141XO,6-Year Rolette,30-06-2015,621,0
O4R9KPO54GBZNM6D,IGO63QQR2Z8141XO,6-Year Rolette,09-06-2017,6152,0
9CX0TPU95ZVMHEW2,IGO63QQR2Z8141XO,6-Year Rolette,03-01-2015,6710,0
E90LAYAZHGJLMLFX,IGO63QQR2Z8141XO,6-Year Rolette,30-06-2014,2762,1
MN5IALH9WGV5K7VX,IGO63QQR2Z8141XO,6-Year Rolette,12-02-2015,8417,0
AHXB7PXM9S6T0XJO,IGO63QQR2Z8141XO,6-Year Rolette,18-08-2016,5875,0
HJ6FKMQ02OGEDO7X,IGO63QQR2Z8141XO,6-Year Rolette,10-10-2018,2332,0
H1M7O2RQWYANW6BV,IGO63QQR2Z8141XO,6-Year Rolette,06-12-2014,4337,0
UWO9MSUC87M1NP0Q,IGO63QQR2Z8141XO,6-Year Rolette,02-04-2018,3415,0
FONPT9M3TSG3JUHT,IGO63QQR2Z8141XO,6-Year Rolette,25-06-2017,2079,0
54VJAS7K4AYBXLUS,IGO63QQR2Z8141XO,6-Year Rolette,07-03-2017,8705,0
V1B6ZQD13JB9WRLZ,IGO63QQR2Z8141XO,6-Year Rolette,15-06-2018,3334,0
L1ADAY1D510GYPJM,IGO63QQR2Z8141XO,6-Year Rolette,22-11-2015,5047,0
RXPO1LJZTS6WODVF,IGO63QQR2Z8141XO,6-Year Rolette,31-05-2018,7636,0
2U9STK8ZABOQ7ZVM,IGO63QQR2Z8141XO,6-Year Rolette,09-04-2014,2466,0
S7DT9SPQIOLZV3JM,IGO63QQR2Z8141XO,6-Year Rolette,08-08-2017,361,0
TUC7E9VKG1C5R79G,IGO63QQR2Z8141XO,6-Year Rolette,14-04-2015,3293,0
5J0QES001DETMO1S,IGO63QQR2Z8141XO,6-Year Rolette,20-01-2014,9598,0
774P9GBWIRXZQUX2,Q45Z9X7GJSHJXQC3,Admirable Coherence,02-11-2017,9368,0
ZUT4VZEISTMHUIY4,Q45Z9X7GJSHJXQC3,Admirable Coherence,25-07-2017,6830,0
PYFWBOOAA11SRMNS,Q45Z9X7GJSHJXQC3,Admirable Coherence,09-11-2014,1650,0
DFSDFBH468ZDK1WB,Q45Z9X7GJSHJXQC3,Admirable Coherence,11-07-2015,1211,0
44MTJI3IUC2E1NHM,Q45Z9X7GJSHJXQC3,Admirable Coherence,13-08-2016,6441,0
IJE9SYOPPRC30OFN,Q45Z9X7GJSHJXQC3,Admirable Coherence,13-06-2014,7683,0
AK8PUUE1XVU7R5IY,Q45Z9X7GJSHJXQC3,Admirable Coherence,15-12-2016,4282,0
QYZUV5J655KZ2KBC,Q45Z9X7GJSHJXQC3,Admirable Coherence,13-04-2018,6441,0
NNQD41G20CJC5TAC,Q45Z9X7GJSHJXQC3,Admirable Coherence,09-11-2017,1669,0
GHDM45ULUN56Z8TU,Q45Z9X7GJSHJXQC3,Admirable Coherence,06-08-2017,709,0
G466Y1F1LJVMH8EE,Q45Z9X7GJSHJXQC3,Admirable Coherence,25-06-2017,8317,1
T1XD4NMFAIYKLPB1,Q45Z9X7GJSHJXQC3,Admirable Coherence,23-06-2018,2313,0
I4A3H7FDEJ491W4L,Q45Z9X7GJSHJXQC3,Admirable Coherence,04-12-2014,6886,0
953YYPJ8175NS5EG,Q45Z9X7GJSHJXQC3,Admirable Coherence,04-02-2017,4666,0
QBY4PBTT0YM79NYO,Q45Z9X7GJSHJXQC3,Admirable Coherence,26-12-2017,1488,1
A1HZ4AVLZDHYDT3Z,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,08-08-2015,6638,0
Q50SFIV4N3SN0HF1,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,09-02-2014,9495,1
T4XY9A7LNFJTJDSG,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,17-05-2017,2116,1
5KY2I9MBNSXUOBX0,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,11-12-2014,7250,1
BI4R0O6JPHU29H9S,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,03-09-2014,8398,0
6L83I55W2GCT5S5F,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,04-04-2016,6146,0
OXWYDHJQLYAH8627,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,07-03-2016,7397,0
SHAKFK2EZSF7QXXF,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,20-07-2018,680,1
NBHQGR40PUKFPB8V,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,23-01-2014,2614,0
PQMUDR1SU3U4CNHL,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,11-12-2015,5988,1
TSLUDLU0TS6VXZDM,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,16-11-2015,8579,0
OPJZ2YL2UE9W3VLW,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,23-07-2015,356,1
1P2DXRSB6TALJDO5,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,26-03-2015,9934,0
R8CW95XNEQNK15CZ,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,06-02-2014,6469,0
KRBJZYQJ3KBUTQUY,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,23-02-2018,3115,0
O53AH190TQUPGCC8,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,21-06-2017,514,1
MKT1GMARRT3DGPED,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,29-11-2016,4862,0
TVFLMW3MZ7Z2LY2H,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,29-11-2014,5542,0
BJQTV0GPSYY8L7N6,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,04-05-2016,9588,0
NCOATX0MX56S8CNH,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,06-12-2018,3390,0
2TFR9BAVJO4N6SLL,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,05-01-2018,9757,0
G9KN7IKQISWEX3KC,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,01-02-2018,5548,0
HC5IOZD9HMXKPEDT,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,07-03-2016,4708,1
D5QT9NIISQCZE6PN,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,18-04-2015,1167,0
7H6ZJWKXAZW5TF8E,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,16-06-2015,3028,1
JA9HY3HV5SCN4I1Y,0FC2FJJC5I5WJK73,Wholly-Owned Pinball,01-11-2014,8743,0
KNSDKN9WJ9PMI5NL,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,21-10-2016,8545,0
6EF7BA95ES9A4I3D,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,23-09-2014,6962,1
LMI0Y9G16IIHYHOW,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,24-10-2015,264,0
3RZZGN0US4IJWXCY,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,12-06-2017,1028,0
R5P5YAVHMM3PFYVC,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,26-12-2018,7171,0
U7AWCC6HAEAD21DW,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,14-09-2014,5298,0
KSPRJA586FB94IAM,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,13-04-2016,8800,0
Q96WOQZM5IAPD5VP,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,03-10-2016,551,0
LQOBVEHWW8K8WLYO,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,14-05-2018,2859,0
8D4JAWB3O2RF69KE,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,05-12-2016,9606,0
J0C2ELO19TI8MQTT,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,05-11-2017,8288,0
SV7YABTL6B9N7E2A,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,21-03-2016,1246,0
UY6LQLMJ26FI02ZG,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,15-07-2017,4433,0
ZFKNI6XNDDUQTRKB,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,05-10-2015,4348,0
59MXAC149MCJ0F7C,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,24-04-2015,6745,1
IZU1NVCTKXSOW7KA,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,12-10-2014,4248,0
I8GHY5IC1GZ01KO5,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,21-08-2014,7892,0
3TWSDMXEXHO3ZSPP,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,21-07-2018,2963,0
E3VOL7UJDAIPDORT,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,16-04-2018,5398,0
EZZ7G4LGY4TFA4GR,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,07-07-2014,3721,0
9T5UDLACM8XC6PEE,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,15-05-2017,5335,0
UMJJ2JQVWK9EQDUU,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,06-04-2018,241,0
8G53QLYXLMGV5QTP,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,15-02-2017,8055,1
QWWKD64TJR3F0N33,TIOZFTMXYU3Y3MZ6,Case-To-Case Gus,25-12-2016,7901,0
V8BYKVS5YXBW2XVF,YBR9IF1B9W7YOBQT,Inadvisable Paleness,08-11-2015,2915,1
3BP7Y24EU8GLL5F7,YBR9IF1B9W7YOBQT,Inadvisable Paleness,19-06-2014,3346,0
SQIDVN3YLSI94CUN,YBR9IF1B9W7YOBQT,Inadvisable Paleness,02-11-2015,9710,0
89PLZ9V7CTB6T1NR,YBR9IF1B9W7YOBQT,Inadvisable Paleness,14-05-2014,5011,0
747EXNSCUTFZ0382,YBR9IF1B9W7YOBQT,Inadvisable Paleness,21-06-2018,5673,0
MMPDWUBDW0ZS0N7D,YBR9IF1B9W7YOBQT,Inadvisable Paleness,08-07-2016,9509,0
M6CC9LEXOG3ZXIBM,YBR9IF1B9W7YOBQT,Inadvisable Paleness,04-01-2016,2616,1
LFISDOP15M3596GS,YBR9IF1B9W7YOBQT,Inadvisable Paleness,07-01-2017,9095,0
OI5ZB07XT6FFN5YE,YBR9IF1B9W7YOBQT,Inadvisable Paleness,14-08-2017,9723,0
ED5CIIY057NELZC8,YBR9IF1B9W7YOBQT,Inadvisable Paleness,19-10-2018,3822,0
FL99X328SWP2JS59,YBR9IF1B9W7YOBQT,Inadvisable Paleness,15-03-2016,5174,0
MZB15DN41P1VWT5M,YBR9IF1B9W7YOBQT,Inadvisable Paleness,02-04-2016,4317,0
FYR43BQZMJS6XVW9,YBR9IF1B9W7YOBQT,Inadvisable Paleness,21-10-2014,9300,0
LU1BHZIDI7M6N6SL,YBR9IF1B9W7YOBQT,Inadvisable Paleness,14-03-2016,1364,0
00VGCZXWVZ0D74XM,YBR9IF1B9W7YOBQT,Inadvisable Paleness,03-05-2016,1518,0
ARULBRH9LVTVZJM6,YBR9IF1B9W7YOBQT,Inadvisable Paleness,22-04-2018,4728,0
LO8HG8D8YLL3CM66,YBR9IF1B9W7YOBQT,Inadvisable Paleness,04-05-2016,4547,0
BXL9G9YS1ESI38D3,YBR9IF1B9W7YOBQT,Inadvisable Paleness,04-06-2016,5999,0
51GSDZRV1JQD83YX,YBR9IF1B9W7YOBQT,Inadvisable Paleness,27-10-2016,1263,0
37ZFPX1KPX7KK9A5,YBR9IF1B9W7YOBQT,Inadvisable Paleness,18-10-2015,5297,0
ZQT49024QPZQW0BY,YBR9IF1B9W7YOBQT,Inadvisable Paleness,28-07-2018,2252,0
XIMMCKKTYWYJ20UW,YBR9IF1B9W7YOBQT,Inadvisable Paleness,05-12-2015,4593,0
WOVL3QBVT081T167,YBR9IF1B9W7YOBQT,Inadvisable Paleness,15-01-2014,232,0
310RCY7SG8ZSHHTY,YBR9IF1B9W7YOBQT,Inadvisable Paleness,21-05-2016,297,0
BXH63RX0N45SAVRJ,NA2SP10NTF152RRA,Nightmarish Hal,03-10-2017,5366,0
VEP8UGBY4AG3N8GK,NA2SP10NTF152RRA,Nightmarish Hal,06-12-2018,5976,0
327EW9CKGVO5E9Z6,NA2SP10NTF152RRA,Nightmarish Hal,03-12-2016,814,0
CQARX7YXO6FIOOUB,NA2SP10NTF152RRA,Nightmarish Hal,26-02-2014,1587,0
U93Q8WFYAYESB52B,NA2SP10NTF152RRA,Nightmarish Hal,31-12-2014,5074,0
0FFACU4JN3WXTM1R,NA2SP10NTF152RRA,Nightmarish Hal,06-05-2017,8329,0
WNSFG7Q69KSH2K1Q,NA2SP10NTF152RRA,Nightmarish Hal,02-12-2014,6869,0
SEFVAFJGYT2INZDA,NA2SP10NTF152RRA,Nightmarish Hal,25-05-2016,3775,1
61LILMDFZRSQ1UJ7,NA2SP10NTF152RRA,Nightmarish Hal,23-12-2015,2551,0
HCMSU8TZ9JPG08CX,NA2SP10NTF152RRA,Nightmarish Hal,11-06-2017,4234,0
TUPOUR8OWPK3F0NH,NA2SP10NTF152RRA,Nightmarish Hal,17-12-2015,2566,0
6Z88LLAY1WTOYUNE,NA2SP10NTF152RRA,Nightmarish Hal,28-10-2018,3961,0
YYGE8R3BVSJNGZ32,NA2SP10NTF152RRA,Nightmarish Hal,13-05-2017,1412,0
9VHU193THLEEMHRE,NA2SP10NTF152RRA,Nightmarish Hal,15-08-2016,2629,0
VMZ76MUAC92YH112,NA2SP10NTF152RRA,Nightmarish Hal,31-05-2018,1657,1
SF6F0QH52CC2TJK8,NA2SP10NTF152RRA,Nightmarish Hal,28-01-2016,4336,0
S4P4D0TM98MG0DTJ,NA2SP10NTF152RRA,Nightmarish Hal,28-07-2017,8175,0
NTGKAJ7CY8RBBEQN,NA2SP10NTF152RRA,Nightmarish Hal,04-10-2017,8067,0
GY0WNH0ASGNE0AO3,O65D3MSBO1OSUR73,Purple-Black Stritch,15-01-2016,8333,0
752S6YY0KCWO0ITI,O65D3MSBO1OSUR73,Purple-Black Stritch,05-03-2015,5564,0
9YXB0P1KJ4TQKMYW,O65D3MSBO1OSUR73,Purple-Black Stritch,29-10-2015,7686,1
QVJJEAEEMFF57JZJ,O65D3MSBO1OSUR73,Purple-Black Stritch,24-02-2017,2384,0
N3QSRT4W70QB6ZMD,O65D3MSBO1OSUR73,Purple-Black Stritch,11-02-2016,1597,0
V0HFL9NSA8SEHN66,O65D3MSBO1OSUR73,Purple-Black Stritch,12-12-2014,5010,0
3S6OI6SJHJWV2PEQ,O65D3MSBO1OSUR73,Purple-Black Stritch,23-10-2017,787,0
S2G5CT0LX6JAX806,O65D3MSBO1OSUR73,Purple-Black Stritch,16-12-2014,8409,0
37LOYND7FV4S1PC6,O65D3MSBO1OSUR73,Purple-Black Stritch,26-10-2016,6699,0
XY849BDVQZAPIPNC,O65D3MSBO1OSUR73,Purple-Black Stritch,28-10-2016,8048,0
EXMS6MWNX8OHUQS3,O65D3MSBO1OSUR73,Purple-Black Stritch,24-08-2017,3763,0
TOGWKN8HXAEYTQT4,O65D3MSBO1OSUR73,Purple-Black Stritch,21-12-2015,6170,0
LL9A82JC1DXQLN9R,O65D3MSBO1OSUR73,Purple-Black Stritch,24-12-2017,4745,0
F6IRUCI63NX8JGCD,O65D3MSBO1OSUR73,Purple-Black Stritch,15-01-2015,3691,1
H5NAMENIWVJXGRXV,O65D3MSBO1OSUR73,Purple-Black Stritch,09-10-2014,5126,0
46DJ60E3N6ES00MY,O65D3MSBO1OSUR73,Purple-Black Stritch,18-01-2017,3824,0
W71JNFU8RFMFC3WL,O65D3MSBO1OSUR73,Purple-Black Stritch,29-08-2015,5238,0
RDSSAEKMT3LXDKGT,O65D3MSBO1OSUR73,Purple-Black Stritch,19-10-2016,4506,0
BR3GCJR0XNRMW6JI,O65D3MSBO1OSUR73,Purple-Black Stritch,01-02-2015,5363,0
N9UCK6K37L5C1PJ5,O65D3MSBO1OSUR73,Purple-Black Stritch,12-09-2014,7635,0
MMLX32OARBMPXYFX,O65D3MSBO1OSUR73,Purple-Black Stritch,10-02-2017,236,0
MWEFJXDAO89WQ5IO,O65D3MSBO1OSUR73,Purple-Black Stritch,06-03-2014,5017,0
VDU9ENT63KS4XPH3,O65D3MSBO1OSUR73,Purple-Black Stritch,16-10-2014,6228,1
8ZFSDUMNT3SGQ9R8,H4LY4MX5SL6VYX85,Vocational Autocrats,29-08-2017,7968,0
RFY4CAKSTRSV5WC2,H4LY4MX5SL6VYX85,Vocational Autocrats,08-03-2016,1310,0
GS4G8AVAMRA7PQ37,H4LY4MX5SL6VYX85,Vocational Autocrats,12-05-2017,5536,0
5PT23YREVUEAEY87,H4LY4MX5SL6VYX85,Vocational Autocrats,10-09-2018,8556,0
EA5W8FSPLTW0CA76,H4LY4MX5SL6VYX85,Vocational Autocrats,05-04-2018,3711,0
VEYDNVP7ASYCWWAJ,H4LY4MX5SL6VYX85,Vocational Autocrats,25-01-2016,2380,0
1ICVWIE9GIT8OJ3Q,H4LY4MX5SL6VYX85,Vocational Autocrats,25-04-2014,9948,0
NXYRWP05FU82T396,H4LY4MX5SL6VYX85,Vocational Autocrats,03-04-2017,7386,0
MK2SEAM2RZ6TN065,H4LY4MX5SL6VYX85,Vocational Autocrats,04-11-2018,6502,0
MJY4WKROR4IZ3YFD,H4LY4MX5SL6VYX85,Vocational Autocrats,02-01-2015,9546,0
9MT9VA3VHEQOL2ZV,H4LY4MX5SL6VYX85,Vocational Autocrats,06-12-2018,4422,0
N816YF4F65N5E8DI,H4LY4MX5SL6VYX85,Vocational Autocrats,07-08-2018,9150,0
C2YHN5LKD28SV44T,H4LY4MX5SL6VYX85,Vocational Autocrats,25-04-2016,193,0
AV2T0X42AD14TMRP,H4LY4MX5SL6VYX85,Vocational Autocrats,05-01-2014,6105,0
4822FTJW82NHROYM,H4LY4MX5SL6VYX85,Vocational Autocrats,28-03-2014,305,0
J8XG04M5UVJDCYQ9,H4LY4MX5SL6VYX85,Vocational Autocrats,22-10-2016,8749,0
SO08DL8RVP6GPL3F,H4LY4MX5SL6VYX85,Vocational Autocrats,02-07-2014,3571,1
BZ8VRT4231ZBKYCG,H4LY4MX5SL6VYX85,Vocational Autocrats,29-05-2015,565,0
VDJCW94W97F1KPV5,H4LY4MX5SL6VYX85,Vocational Autocrats,17-11-2017,5506,0
NZKZ88VH3YM55USL,H4LY4MX5SL6VYX85,Vocational Autocrats,27-01-2018,3412,0
PC0BLMXCUIGCGQML,H4LY4MX5SL6VYX85,Vocational Autocrats,14-03-2015,2676,1
BKYRZ9A9PVOOZIRY,H4LY4MX5SL6VYX85,Vocational Autocrats,18-04-2017,6770,1
F57Z3IL740LNJL4E,U1VOFFX6DOL29NO6,Nine-State Coefficient,12-04-2018,5645,1
674MP6J0IY0CI0E1,U1VOFFX6DOL29NO6,Nine-State Coefficient,04-10-2016,6721,1
VZEEKX2A56IKG9DX,U1VOFFX6DOL29NO6,Nine-State Coefficient,12-02-2016,9536,1
7BAEL2MX0U4C2KLC,U1VOFFX6DOL29NO6,Nine-State Coefficient,24-09-2017,5009,0
PWBAR0EXI6GPHNHZ,U1VOFFX6DOL29NO6,Nine-State Coefficient,13-06-2018,6093,0
DI1Z4GSCUN1J04OX,U1VOFFX6DOL29NO6,Nine-State Coefficient,30-06-2016,9300,0
5KZRFUI5ISVBAHTL,U1VOFFX6DOL29NO6,Nine-State Coefficient,07-10-2016,1388,1
JMWS2M96HLEUOPNT,U1VOFFX6DOL29NO6,Nine-State Coefficient,14-08-2016,2698,1
VTLT8A9I14EX8D2Y,U1VOFFX6DOL29NO6,Nine-State Coefficient,22-07-2018,8756,0
LP1XAMU5BVMLLU7V,U1VOFFX6DOL29NO6,Nine-State Coefficient,05-06-2016,9557,0
TFOIU9CQPWBCE9SE,U1VOFFX6DOL29NO6,Nine-State Coefficient,17-03-2017,7230,0
SJFPH2JMF7T9K9CY,U1VOFFX6DOL29NO6,Nine-State Coefficient,02-02-2016,3053,0
0RK06GEVKRLVHW1K,U1VOFFX6DOL29NO6,Nine-State Coefficient,22-01-2014,522,0
3WEDRLNW3CSWIWRC,U1VOFFX6DOL29NO6,Nine-State Coefficient,13-07-2016,513,0
Z32RAXG707XZTDUI,U1VOFFX6DOL29NO6,Nine-State Coefficient,30-07-2017,4629,0
QD2BODE96ZRV15DU,U1VOFFX6DOL29NO6,Nine-State Coefficient,07-11-2016,8410,0
8HJ4ULG26IQUSNTR,U1VOFFX6DOL29NO6,Nine-State Coefficient,13-08-2015,8355,0
OCAB9IP624G0CSUH,U1VOFFX6DOL29NO6,Nine-State Coefficient,25-05-2014,2116,0
89CIG298YLFPMUKF,U1VOFFX6DOL29NO6,Nine-State Coefficient,21-03-2014,6880,0
SL9CAMX4J598R3XC,U1VOFFX6DOL29NO6,Nine-State Coefficient,12-01-2014,5598,0
86E7PJJM2F7X2KSL,U1VOFFX6DOL29NO6,Nine-State Coefficient,09-01-2018,2203,0
4O19J6URBRK5ORS4,U1VOFFX6DOL29NO6,Nine-State Coefficient,11-04-2017,7544,0
RAI85BRM87L16JLO,U1VOFFX6DOL29NO6,Nine-State Coefficient,06-09-2014,4086,0
49WNWNWDKRI2UA9A,U1VOFFX6DOL29NO6,Nine-State Coefficient,19-07-2015,6641,1
